Id,SalePrice
0,108237.46541276258
1,234267.32519589903
2,190637.9834668119
3,194743.7669323107
4,193988.52508748512
5,208669.53483646706
6,215269.0420278801
7,109102.98767641255
8,164380.32069160076
9,82663.09166838384
10,155213.9943685447
11,130556.49109865505
12,148221.53285133344
13,188604.84908755112
14,133911.35855267028
15,120778.92699478232
16,168980.4920502382
17,204164.26705026467
18,149324.67253614299
19,160072.86520435262
20,106802.35663337538
21,144229.89064349703
22,123569.56453332647
23,232847.00388671443
24,154877.94217081962
25,208548.05877958366
26,177921.1503923098
27,142389.9960520796
28,138429.27159779044
29,145398.9230673621
30,98799.9300789236
31,187451.10534141792
32,123092.10246074971
33,288121.0870949489
34,148896.9366257838
35,196279.27312033667
36,131206.057646584
37,229995.6246132945
38,165936.55834870005
39,60352.386724997064
40,129731.56064463848
41,212386.61348018487
42,198901.3939697226
43,225394.6197959988
44,147807.54871619196
45,224400.9679869726
46,128759.7433489289
47,248423.04139160705
48,208051.112725956
49,223462.94935915363
50,149569.7696412126
51,146320.27717069755
52,133166.0296292798
53,304742.9133563751
54,137390.21764913885
55,182999.59377473805
56,177706.00385806002
57,184538.33490030628
58,154171.8586657517
59,147712.82034103497
60,182261.6326451881
61,229729.47296791372
62,164441.25186141732
63,132940.51708340726
64,149185.51373574155
65,175232.9640008897
66,141044.43400817068
67,190199.32951588268
68,157201.7995353492
69,276195.2244791213
70,91645.79599735247
71,139008.28604542057
72,192358.6470693645
73,110214.21532510882
74,120930.27089836182
75,89452.44226770777
76,158573.40648590558
77,173442.1708555196
78,210861.75177165176
79,203140.06863829118
80,175273.48154851273
81,57102.34399074181
82,210018.77963127606
83,172574.38731333392
84,134688.8522045787
85,168444.2065534352
86,229814.6762633518
87,113841.17009474938
88,221850.82774581638
89,199208.84674760213
90,345800.62815201725
91,189784.5371629317
92,109028.99697080017
93,265913.69208199676
94,129647.48379854589
95,306323.48502975807
96,227871.30086444173
97,143116.47386518255
98,376620.82366894174
99,196427.912157071
100,214304.2225443264
101,166511.0095407488
102,119581.61288795278
103,233574.27449237678
104,235780.31970747444
105,218477.92238244214
106,217738.88876674793
107,178694.86655382693
108,139381.96121620928
109,156407.83425417737
110,311280.78570927464
111,120380.28915460849
112,366591.1453589796
113,218242.45463663124
114,173165.44868754913
115,221117.31667614356
116,196447.20003004587
117,171688.74516405363
118,229143.1167309974
119,175110.5691326484
120,99427.46399116669
121,146839.07273475901
122,133187.54445943487
123,216388.42562535708
124,115408.92585999182
125,376399.6800296686
126,128028.58451754846
127,146722.29826794512
128,168534.19648636627
129,232286.09724501657
130,210529.43781840755
131,211809.5779793873
132,209433.4503613286
133,178708.87432914387
134,154589.32731738625
135,109738.48393942164
136,119727.19274324171
137,192910.9836886189
138,282296.0523980225
139,192288.63520938437
140,140478.88314914383
141,215979.4708070277
142,137554.40471899707
143,139744.29747138883
144,339623.59344165673
145,161199.50688374828
146,147335.31564411844
147,130598.98208515081
148,377120.6030178414
149,187339.4084535874
150,110440.41388498855
151,164859.4384581012
152,162962.47459967385
153,324901.8532928942
154,136610.58367236846
155,288440.6600963142
156,228973.18759339408
157,177439.89200134145
158,143800.21045238638
159,122684.00752743757
160,184095.77936351913
161,135240.14420521975
162,61942.16702873226
