X1,X2,X3,X4,X5,y
0.04050087308114603,0.9434593819526131,0.18594178136903794,0.39523266764880677,0.7928181713335167,1.0
2.2522552976592696,1.9838164897947848,-0.0244488943104061,0.477550816491636,0.6150199902300408,0.0
2.010207694964085,1.8655102076873105,-0.08595320927018416,0.13643079421276566,-0.5296595960408378,0.0
-0.6685125397393425,2.6687989664500105,-0.3755586245059479,-0.5501725926072425,0.022696363320913692,1.0
-0.1581816769407418,1.7274767937920763,0.13653385237122648,0.4850468109592553,0.8134597966845507,1.0
0.9252883221589389,2.699469282509468,-0.32588690451485425,-0.2573297027531617,0.3790434519149008,1.0
1.158233073707579,2.4734230817225273,-0.1887844607549317,-0.1497413871542136,0.5519601019664446,0.0
-0.7426696085075524,2.751356324157241,0.0631363293958443,-0.5106530312101839,0.3733808541087257,1.0
2.906452640927615,1.5813080908760389,-0.2189013870116115,-0.27676062383553734,0.11077054756478553,0.0
1.6225467168530292,1.8666366613825598,-0.15595043651396334,-0.6035499503503486,-0.10511535005717956,1.0
2.4376848802471693,0.8553307491217581,0.12787932164362634,0.137738399602814,0.3533390745511541,0.0
1.8982931898646604,1.0893965551856644,-0.15179701271404683,0.33489563740416256,0.21461605078370893,0.0
1.2097913345301774,2.3688579224163115,0.09121337187458756,-0.2297222749858223,0.674453910633755,0.0
1.4689754520941625,0.6214978238385844,0.3615999790405077,-0.20445464265460547,-1.084257634070043,0.0
1.495360583957849,2.0009855273482295,0.017223426296631376,-0.07488437520523913,0.15375777118151612,0.0
2.101185908843841,1.2877986033439965,-0.06325498713454829,0.3795521177342942,-0.24230221212839306,0.0
0.6324771186179811,2.4875884500739254,-0.15465487020080837,0.08073097711909236,0.7539491495696025,1.0
0.1707835235114865,1.8941014379334216,-0.030644448630429474,-0.6991947974031089,-0.041669648313401864,1.0
1.301663443466054,2.8968322501730084,0.032290593512226545,-0.08737330347429907,-0.4854437070735532,1.0
-0.35471159837739913,2.3655175735223444,-0.2524128519215233,-0.10232686001021449,-0.3901706794573564,1.0
1.2966875037328316,2.3854720244063827,0.08412255765227707,-0.5770095973068176,-0.2567128169466638,1.0
3.5535031481387573,2.438671869985509,-0.06378066715135094,-0.20725088445923617,0.18412377990747872,0.0
0.02782989436377914,1.9265844377154258,-0.11402316418205727,0.27577913797912257,-0.2932261979252016,1.0
2.105003902044396,3.109174727339172,-0.06115655077956444,0.039610316636912966,0.1308525332884569,0.0
2.562837556473397,4.369548700655079,-0.14510623616864457,0.49134686015775086,0.026333923156241713,0.0
0.15794781767144972,0.8969810354875085,-0.0025027477282744868,0.26165647817806115,-0.2100967407068827,1.0
1.8802065686777822,3.902603240236534,0.26607167883382465,-0.4390365365908711,-0.39372902442207514,0.0
2.041695273063729,0.9402733089381541,-0.22135624806125703,-0.3083974935065433,-0.5133811765171815,0.0
1.7265766911556693,1.3354157842409093,0.04381363403710294,-0.4114781633804267,-0.6605753925428633,0.0
1.6349581558681092,3.3148402280528746,0.02641940497883834,-0.8481951702084365,-0.23906655399170162,1.0
0.9701565549006035,2.122933250569144,0.3083948747936891,-0.3203283126509667,-0.10313542228195671,1.0
0.633781649188256,1.4068632049359429,-0.10681661564215073,0.021665018270463236,-0.07937714728325806,1.0
-0.25181916675314076,2.246378434658868,-0.09492890365429413,0.2486756557433471,-0.03697529610552851,1.0
1.8074447445384456,0.904521306402603,0.19128805049384529,-0.047319343251420454,0.13848391220735898,0.0
3.5966125764801213,1.9606837894185372,0.32254575386106044,0.10811443806612535,0.4147675235570707,0.0
0.24633148374242997,1.2821610653501363,-0.10668516961284776,0.34082986361412465,0.6373892947374102,1.0
1.49853794800414,2.3330893190957775,0.052423334812584654,-0.1640377352311466,0.22707635838993723,0.0
3.1144080622983186,3.9176973519358036,-0.26923750089542314,-0.2644169481131165,0.30209468647563,0.0
2.191313661498751,1.1051318073593979,-0.09065629871970793,0.17145372440623738,0.3147439671806094,0.0
2.8349795533480924,1.572389155069693,0.24068405212276228,-0.499329026275818,-0.5724265452137418,0.0
-0.018626931444511996,0.9253399130233113,-0.2243979617679094,-0.060229083389138044,0.24306593465146464,1.0
0.4163824881090259,1.9166226776323056,0.1049015999772721,0.19228490442157467,0.09834623961380307,1.0
2.310894934010555,1.8109682061421104,-0.24352726542104983,-0.477280465248694,0.7397131019270293,0.0
1.7857057939877152,2.3444820305985337,-0.029059775511463992,-0.2935897039134183,-0.3043499882910477,0.0
1.8852144859389468,0.7493384431184968,0.100597267362448,-0.17882497637477765,-0.04119683810331351,1.0
1.8408012163364316,1.0758896129379554,0.053285581931790664,0.3503346543629251,0.024737395035769702,0.0
0.9724635745129028,2.5150067580704114,0.34101951975460915,-0.27117183544434764,-0.34662373496694493,1.0
-0.6935861808807584,2.107116707985024,0.07946633326380687,0.3335889074006493,-0.13191578782091412,1.0
2.6081500227728323,2.335592652304726,0.2746860347834217,-0.35049542626267827,-0.009591127226307486,0.0
-0.9958388088745003,3.2159039627845925,-0.025443638544985298,-0.1057054891283905,-0.042577364090982894,1.0
1.0621505791935917,1.150721636632052,0.0954122806072708,-0.49858495014849347,0.2965307522505789,1.0
