X1,X2,X3,X4,X5,y
0.9449368736921798,0.04300959032723717,0.13551107498163062,-0.06791660571978246,-0.4543435519824315,1.0
-0.596616666553679,1.3364723031973609,0.5580593595275299,0.05067723888026157,0.2271639705641295,0.0
-0.10146245649001503,-0.23842804466028894,-0.05311047313706083,-0.14699391955349736,0.6301311737473553,1.0
-0.06304566820781773,1.2627058979071542,-0.03607604288078008,0.1888240561901892,0.31120970611180787,0.0
0.9928748559243104,0.8608313352206722,-0.05917584478010886,-0.07524729625179531,0.15098172442546887,0.0
0.6301755474741599,0.6350924829873428,0.31068886960812486,0.05552134191518055,-0.05000066025804384,0.0
0.6452733095448167,-0.33515751928334236,0.08793640393763251,-0.053483137827721565,0.13963615562839926,0.0
-0.128161330569508,1.0860774155560908,0.3361125887445693,0.08433459362765476,-0.22629614456885486,0.0
-0.09264107497905597,0.8822403453103608,0.13464716115583958,-0.531356141241808,0.8584790530611883,0.0
1.079350663583194,0.8718442985807441,-0.02914247319748374,0.04600463869845696,-0.20007718061282784,0.0
2.1504463817862995,0.5103269533229748,-0.2851259657645248,-0.19171548189842827,-0.9712197754749137,1.0
1.6599355919456507,0.8462956681390165,-0.07647910687375362,-0.19531934892196148,0.4283886014658904,1.0
1.6460719331750786,-0.9336268879165259,-0.11508362058086448,-0.07864962760127357,0.20034811649421103,1.0
0.5413354088482515,0.5358371995858084,0.14492498044701765,0.3544965298566866,0.5761465501121537,0.0
1.1857835688529905,-0.1718638864387785,0.10226385660110292,-0.06918269570721973,0.1699520089266081,0.0
0.29887054168402644,1.3924058061444458,-0.19268041857634788,-0.15209722426075398,-0.3798600606724953,0.0
0.39114242232207386,0.3116125286590259,0.15734489913830926,-0.5920176439730064,-0.6073351010298965,0.0
-0.7444504804195204,0.746342757195574,-0.09281075988861483,0.3358627179224658,-0.41006096863774694,0.0
0.22043345819305932,0.06979801106803443,-0.06217091436542475,0.208137488221969,0.12076436650123026,1.0
1.1674733726857176,-0.31510161947934434,-0.1577334473277623,0.25968729222828774,-0.13005344954627113,1.0
-0.6055115754850967,0.38875206055261285,-0.16739966391912417,-0.46950944604434014,0.35795812330428944,0.0
0.8431634545319631,0.757261896218629,0.02079028287842399,-0.08902603486986584,-0.04406292284555871,0.0
1.0451653611366183,-0.2506897710053864,-0.15069656044581028,-0.11652343726503034,-0.0224821859934566,1.0
-1.160914187693254,0.18101359691688548,-0.1320694682707549,-0.41204218168556367,0.45351819472673105,0.0
0.2725484117147957,-0.47465776794797504,-0.07736080116268532,-0.39230666455937463,0.7279451985565174,1.0
0.8115840118013583,0.14943078658442308,0.07337143560237458,-0.2262617257651401,-0.32563748632154366,0.0
0.12125551683691514,1.2336182993721627,-0.1543949520885294,0.10162214863512821,-0.46040490491078406,0.0
1.2023445522235996,-0.6427031626085178,-0.1439598709136138,0.24270882516382952,-0.37496668374415343,1.0
1.2289186691770484,-0.6778128995603176,-0.08266396334706932,-0.674138858085446,-0.8420479857271744,1.0
0.1736223869334899,-0.18539556550268702,0.0695728471536329,-0.30807551972570363,-0.10348189862271187,1.0
0.6616422568854842,-0.3824545618725849,0.004336574044010513,0.11863086012167644,-0.7013350734158997,1.0
0.8554646134775684,0.04890891200095362,0.13694363044814403,0.7129850610536268,-0.10565539705046662,0.0
0.9934781013468599,0.4669931973723449,-0.03654020332216884,0.14586888486852934,0.015465479689476126,0.0
-1.0047631119691072,0.116090278280675,-0.3035378877971862,0.21101037696064115,0.4263457223200252,0.0
-0.4029297531301575,0.6409604450788957,0.12192463227430264,-0.05804802669503464,-0.2721797936468835,0.0
1.7293170223004575,-0.5059892992177247,0.2751072470422515,-0.0797796607730973,0.642479119812533,1.0
0.689951328791719,0.7168799338847007,0.41640630436914594,0.03806291363825671,0.4738976473698216,0.0
1.5653830050639226,0.07856987828852777,-0.12665982561522734,0.23452781996946964,-0.2156043989928129,1.0
1.7361681131403663,0.1926498763910314,-0.2215195821264131,-0.5302161828740539,-0.1634004026977941,1.0
1.1491817510775957,0.9515475500071362,0.25810047395931374,0.17960236958936765,-0.16485545453823444,0.0
0.6864324769157486,0.7648056856534494,-0.2983848209271047,0.15814171699817267,0.06837175751370315,0.0
-0.034742095703753445,0.8232559922215335,0.47481800733025853,0.4769222509999269,-0.27276333870978203,1.0
1.8252253014672672,-0.3050649800817872,0.00575044851743254,0.331361363969096,0.19578398840351185,1.0
-0.6005415255236725,0.41873051812920925,0.15688068309665334,0.3790566745179083,-0.3367210582352819,1.0
